datetime_beginning_ept,total_lmp_da
2024-08-04T12:00:00,32.701194
2024-08-04T13:00:00,36.977495
2024-08-04T14:00:00,39.53471
2024-08-04T15:00:00,42.146555
2024-08-04T16:00:00,51.064633
2024-08-04T17:00:00,58.958042
2024-08-04T18:00:00,60.349687
2024-08-04T19:00:00,50.384848
2024-08-04T20:00:00,41.236948
2024-08-04T21:00:00,38.415072
2024-08-04T22:00:00,30.786124
2024-08-04T23:00:00,26.581173
2024-08-05T00:00:00,15.78426
2024-08-05T01:00:00,13.1774
2024-08-05T02:00:00,11.132545
2024-08-05T03:00:00,9.43793
2024-08-05T04:00:00,8.878763
2024-08-05T05:00:00,9.436808
2024-08-05T06:00:00,11.090877
2024-08-05T07:00:00,13.617259
2024-08-05T08:00:00,15.638901
2024-08-05T09:00:00,22.128594
2024-08-05T10:00:00,28.603234
2024-08-05T11:00:00,37.13258
2024-08-05T12:00:00,35.201555
2024-08-05T13:00:00,42.773251
2024-08-05T14:00:00,47.407314
2024-08-05T15:00:00,54.220063
2024-08-05T16:00:00,56.345471
2024-08-05T17:00:00,64.765062
2024-08-05T18:00:00,65.241297
2024-08-05T19:00:00,53.862869
2024-08-05T20:00:00,38.701969
2024-08-05T21:00:00,29.534223
2024-08-05T22:00:00,22.382734
2024-08-05T23:00:00,19.764857
2024-08-06T00:00:00,16.398901
2024-08-06T01:00:00,14.029996
2024-08-06T02:00:00,11.924742
2024-08-06T03:00:00,10.827569
2024-08-06T04:00:00,9.041691
2024-08-06T05:00:00,10.130811
2024-08-06T06:00:00,14.377165
2024-08-06T07:00:00,16.565394
2024-08-06T08:00:00,20.885151
2024-08-06T09:00:00,22.821343
2024-08-06T10:00:00,25.722742
2024-08-06T11:00:00,29.988415
2024-08-06T12:00:00,27.434912
2024-08-06T13:00:00,27.162283
2024-08-06T14:00:00,28.175501
2024-08-06T15:00:00,27.121906
2024-08-06T16:00:00,31.339557
2024-08-06T17:00:00,30.494584
2024-08-06T18:00:00,31.378575
2024-08-06T19:00:00,29.927653
2024-08-06T20:00:00,30.578171
2024-08-06T21:00:00,27.174529
2024-08-06T22:00:00,20.733343
2024-08-06T23:00:00,17.204159
2024-08-07T00:00:00,16.350924
2024-08-07T01:00:00,13.571225
2024-08-07T02:00:00,11.853663
2024-08-07T03:00:00,10.831827
2024-08-07T04:00:00,9.92551
2024-08-07T05:00:00,10.828073
2024-08-07T06:00:00,14.785778
2024-08-07T07:00:00,16.075705
2024-08-07T08:00:00,21.117466
2024-08-07T09:00:00,24.221327
2024-08-07T10:00:00,27.12277
2024-08-07T11:00:00,29.520012
2024-08-07T12:00:00,29.682817
2024-08-07T13:00:00,31.824038
2024-08-07T14:00:00,31.969564
2024-08-07T15:00:00,34.880087
2024-08-07T16:00:00,36.979274
2024-08-07T17:00:00,37.275021
2024-08-07T18:00:00,33.382296
2024-08-07T19:00:00,32.347762
2024-08-07T20:00:00,32.221318
2024-08-07T21:00:00,28.91183
2024-08-07T22:00:00,22.364633
2024-08-07T23:00:00,19.682587
2024-08-08T00:00:00,15.116583
2024-08-08T01:00:00,14.114941
2024-08-08T02:00:00,11.336516
2024-08-08T03:00:00,11.023202
2024-08-08T04:00:00,10.823916
2024-08-08T05:00:00,10.997095
2024-08-08T06:00:00,17.184493
2024-08-08T07:00:00,16.890696
2024-08-08T08:00:00,19.512104
2024-08-08T09:00:00,22.931395
2024-08-08T10:00:00,24.200434
2024-08-08T11:00:00,28.920175
2024-08-08T12:00:00,33.585909
2024-08-08T13:00:00,33.670282
2024-08-08T14:00:00,37.611044
2024-08-08T15:00:00,42.72386
2024-08-08T16:00:00,37.724411
2024-08-08T17:00:00,37.868214
2024-08-08T18:00:00,37.29947
2024-08-08T19:00:00,32.526473
2024-08-08T20:00:00,31.595594
2024-08-08T21:00:00,26.883087
2024-08-08T22:00:00,25.508358
2024-08-08T23:00:00,23.906205
2024-08-09T00:00:00,16.046315
2024-08-09T01:00:00,14.86089
2024-08-09T02:00:00,12.638144
2024-08-09T03:00:00,11.879588
2024-08-09T04:00:00,10.597534
2024-08-09T05:00:00,11.457374
2024-08-09T06:00:00,14.435473
2024-08-09T07:00:00,15.843988
2024-08-09T08:00:00,19.445802
2024-08-09T09:00:00,20.269225
2024-08-09T10:00:00,20.463696
2024-08-09T11:00:00,22.081125
2024-08-09T12:00:00,20.093381
2024-08-09T13:00:00,21.216445
2024-08-09T14:00:00,24.258367
2024-08-09T15:00:00,25.001676
2024-08-09T16:00:00,27.452923
2024-08-09T17:00:00,29.679194
2024-08-09T18:00:00,29.394305
2024-08-09T19:00:00,28.20212
2024-08-09T20:00:00,28.901181
2024-08-09T21:00:00,28.978949
2024-08-09T22:00:00,24.079378
2024-08-09T23:00:00,20.200804
2024-08-10T00:00:00,16.928308
2024-08-10T01:00:00,16.54431
2024-08-10T02:00:00,12.30368
2024-08-10T03:00:00,11.435373
2024-08-10T04:00:00,10.710881
2024-08-10T05:00:00,9.384815
2024-08-10T06:00:00,8.654207
2024-08-10T07:00:00,8.393267
2024-08-10T08:00:00,10.373011
2024-08-10T09:00:00,12.987612
2024-08-10T10:00:00,14.648514
2024-08-10T11:00:00,12.393685
2024-08-10T12:00:00,14.214546
2024-08-10T13:00:00,15.490511
2024-08-10T14:00:00,16.167775
2024-08-10T15:00:00,19.407246
2024-08-10T16:00:00,22.892607
2024-08-10T17:00:00,30.871936
2024-08-10T18:00:00,30.366297
2024-08-10T19:00:00,28.800252
2024-08-10T20:00:00,25.804789
2024-08-10T21:00:00,23.436424
2024-08-10T22:00:00,19.657024
2024-08-10T23:00:00,18.263664
2024-08-11T00:00:00,12.414946
2024-08-11T01:00:00,13.121071
2024-08-11T02:00:00,11.192672
2024-08-11T03:00:00,10.041577
2024-08-11T04:00:00,8.926343
2024-08-11T05:00:00,9.306836
2024-08-11T06:00:00,9.834753
2024-08-11T07:00:00,9.863892
2024-08-11T08:00:00,10.836633
2024-08-11T09:00:00,12.587657
2024-08-11T10:00:00,12.991771
2024-08-11T11:00:00,15.945928
2024-08-11T12:00:00,18.780958
2024-08-11T13:00:00,20.53691
2024-08-11T14:00:00,22.293416
2024-08-11T15:00:00,25.369796
2024-08-11T16:00:00,26.921314
2024-08-11T17:00:00,31.790699
2024-08-11T18:00:00,33.320844
2024-08-11T19:00:00,32.340318
2024-08-11T20:00:00,29.854398
2024-08-11T21:00:00,23.834092
2024-08-11T22:00:00,20.514164
2024-08-11T23:00:00,17.124952
2024-08-12T00:00:00,14.106906
2024-08-12T01:00:00,14.718066
2024-08-12T02:00:00,12.700226
2024-08-12T03:00:00,11.76931
2024-08-12T04:00:00,11.852773
2024-08-12T05:00:00,11.41599
2024-08-12T06:00:00,17.605671
2024-08-12T07:00:00,14.630588
2024-08-12T08:00:00,15.773232
2024-08-12T09:00:00,17.949617
2024-08-12T10:00:00,20.902373
2024-08-12T11:00:00,23.00314
2024-08-12T12:00:00,24.769097
2024-08-12T13:00:00,30.767932
2024-08-12T14:00:00,31.390447
2024-08-12T15:00:00,34.962885
2024-08-12T16:00:00,41.121493
2024-08-12T17:00:00,50.3873
2024-08-12T18:00:00,45.934342
2024-08-12T19:00:00,40.727395
2024-08-12T20:00:00,35.794127
2024-08-12T21:00:00,30.32126
2024-08-12T22:00:00,23.316121
2024-08-12T23:00:00,20.889014
2024-08-13T00:00:00,17.831175
2024-08-13T01:00:00,15.402611
2024-08-13T02:00:00,13.446597
2024-08-13T03:00:00,12.17413
2024-08-13T04:00:00,12.494236
2024-08-13T05:00:00,15.719547
2024-08-13T06:00:00,19.176558
2024-08-13T07:00:00,17.01425
2024-08-13T08:00:00,17.911695
2024-08-13T09:00:00,19.215363
2024-08-13T10:00:00,21.820509
2024-08-13T11:00:00,24.909379
2024-08-13T12:00:00,28.951297
2024-08-13T13:00:00,32.371264
2024-08-13T14:00:00,34.67893
2024-08-13T15:00:00,36.985356
2024-08-13T16:00:00,44.231346
2024-08-13T17:00:00,48.816936
2024-08-13T18:00:00,47.469518
2024-08-13T19:00:00,42.749858
2024-08-13T20:00:00,38.04761
2024-08-13T21:00:00,34.44757
2024-08-13T22:00:00,26.972999
2024-08-13T23:00:00,22.510518
2024-08-14T00:00:00,19.678465
2024-08-14T01:00:00,17.944755
2024-08-14T02:00:00,15.050573
2024-08-14T03:00:00,12.574201
2024-08-14T04:00:00,12.382762
2024-08-14T05:00:00,12.495498
2024-08-14T06:00:00,17.229757
2024-08-14T07:00:00,17.615557
2024-08-14T08:00:00,18.789143
2024-08-14T09:00:00,19.715169
2024-08-14T10:00:00,23.62747
2024-08-14T11:00:00,26.977343
2024-08-14T12:00:00,30.393592
2024-08-14T13:00:00,34.243624
2024-08-14T14:00:00,36.882938
2024-08-14T15:00:00,41.058994
2024-08-14T16:00:00,48.14844
2024-08-14T17:00:00,54.2694
2024-08-14T18:00:00,50.164302
2024-08-14T19:00:00,42.016183
2024-08-14T20:00:00,36.648422
2024-08-14T21:00:00,32.169169
2024-08-14T22:00:00,25.283154
2024-08-14T23:00:00,21.115184
2024-08-15T00:00:00,15.525902
2024-08-15T01:00:00,14.796563
2024-08-15T02:00:00,12.484451
2024-08-15T03:00:00,11.039075
2024-08-15T04:00:00,11.092136
2024-08-15T05:00:00,11.930958
2024-08-15T06:00:00,13.708012
2024-08-15T07:00:00,14.121732
2024-08-15T08:00:00,16.310676
2024-08-15T09:00:00,16.735504
2024-08-15T10:00:00,19.247786
2024-08-15T11:00:00,21.853064
2024-08-15T12:00:00,22.818481
2024-08-15T13:00:00,27.798701
2024-08-15T14:00:00,29.064367
2024-08-15T15:00:00,33.855279
2024-08-15T16:00:00,46.807177
2024-08-15T17:00:00,52.734831
2024-08-15T18:00:00,50.71574
2024-08-15T19:00:00,41.045309
2024-08-15T20:00:00,37.507245
2024-08-15T21:00:00,32.647274
2024-08-15T22:00:00,26.122404
2024-08-15T23:00:00,22.783447
2024-08-16T00:00:00,20.37042
2024-08-16T01:00:00,19.638235
2024-08-16T02:00:00,16.095264
2024-08-16T03:00:00,14.479483
2024-08-16T04:00:00,13.896121
2024-08-16T05:00:00,18.009694
2024-08-16T06:00:00,22.804844
2024-08-16T07:00:00,23.484108
2024-08-16T08:00:00,23.813802
2024-08-16T09:00:00,25.723511
2024-08-16T10:00:00,27.832078
2024-08-16T11:00:00,31.001307
2024-08-16T12:00:00,33.874445
2024-08-16T13:00:00,36.1852
2024-08-16T14:00:00,37.103063
2024-08-16T15:00:00,43.531706
2024-08-16T16:00:00,50.217427
2024-08-16T17:00:00,54.075461
2024-08-16T18:00:00,47.997312
2024-08-16T19:00:00,41.771039
2024-08-16T20:00:00,38.802672
2024-08-16T21:00:00,35.182783
2024-08-16T22:00:00,31.483511
2024-08-16T23:00:00,26.020189
2024-08-17T00:00:00,21.688339
2024-08-17T01:00:00,19.620659
2024-08-17T02:00:00,17.257984
2024-08-17T03:00:00,15.410987
2024-08-17T04:00:00,14.199534
2024-08-17T05:00:00,14.003135
2024-08-17T06:00:00,13.677227
2024-08-17T07:00:00,15.243548
2024-08-17T08:00:00,19.869583
2024-08-17T09:00:00,22.043694
2024-08-17T10:00:00,23.30683
2024-08-17T11:00:00,28.133758
2024-08-17T12:00:00,29.460678
2024-08-17T13:00:00,31.580893
2024-08-17T14:00:00,31.081118
2024-08-17T15:00:00,32.723766
2024-08-17T16:00:00,34.66625
2024-08-17T17:00:00,37.124452
2024-08-17T18:00:00,40.848096
2024-08-17T19:00:00,37.952342
2024-08-17T20:00:00,35.80839
2024-08-17T21:00:00,32.971691
2024-08-17T22:00:00,27.308276
2024-08-17T23:00:00,23.243071
2024-08-18T00:00:00,19.562256
2024-08-18T01:00:00,18.157577
2024-08-18T02:00:00,16.9102
2024-08-18T03:00:00,13.671067
2024-08-18T04:00:00,12.505462
2024-08-18T05:00:00,12.426485
2024-08-18T06:00:00,12.707249
2024-08-18T07:00:00,11.971559
2024-08-18T08:00:00,12.580229
2024-08-18T09:00:00,16.091026
2024-08-18T10:00:00,17.942528
2024-08-18T11:00:00,20.865356
2024-08-18T12:00:00,24.423011
2024-08-18T13:00:00,25.320039
2024-08-18T14:00:00,27.063975
2024-08-18T15:00:00,27.339076
2024-08-18T16:00:00,28.982988
2024-08-18T17:00:00,32.636502
2024-08-18T18:00:00,32.019822
2024-08-18T19:00:00,31.844864
2024-08-18T20:00:00,29.239471
2024-08-18T21:00:00,26.808439
2024-08-18T22:00:00,22.868061
2024-08-18T23:00:00,20.255726
2024-08-19T00:00:00,21.516737
2024-08-19T01:00:00,19.611609
2024-08-19T02:00:00,15.373613
2024-08-19T03:00:00,14.325108
2024-08-19T04:00:00,14.958264
2024-08-19T05:00:00,20.530162
2024-08-19T06:00:00,22.702249
2024-08-19T07:00:00,23.437644
2024-08-19T08:00:00,20.878863
2024-08-19T09:00:00,21.58868
2024-08-19T10:00:00,24.135404
2024-08-19T11:00:00,25.30878
2024-08-19T12:00:00,26.959307
2024-08-19T13:00:00,28.248834
2024-08-19T14:00:00,29.833501
2024-08-19T15:00:00,29.892448
2024-08-19T16:00:00,31.42138
2024-08-19T17:00:00,31.487785
2024-08-19T18:00:00,30.450709
2024-08-19T19:00:00,30.55405
2024-08-19T20:00:00,28.894484
2024-08-19T21:00:00,24.410256
2024-08-19T22:00:00,20.356457
2024-08-19T23:00:00,17.706546
2024-08-20T00:00:00,16.702654
2024-08-20T01:00:00,16.089338
2024-08-20T02:00:00,12.903601
2024-08-20T03:00:00,12.079738
2024-08-20T04:00:00,12.371912
2024-08-20T05:00:00,16.047839
2024-08-20T06:00:00,20.058931
2024-08-20T07:00:00,17.629766
2024-08-20T08:00:00,15.922701
2024-08-20T09:00:00,16.527786
2024-08-20T10:00:00,16.698237
2024-08-20T11:00:00,16.610631
2024-08-20T12:00:00,18.289535
2024-08-20T13:00:00,19.747807
2024-08-20T14:00:00,21.506128
2024-08-20T15:00:00,22.115984
2024-08-20T16:00:00,22.8973
2024-08-20T17:00:00,25.866488
2024-08-20T18:00:00,28.638896
2024-08-20T19:00:00,30.274318
2024-08-20T20:00:00,26.030741
2024-08-20T21:00:00,21.157798
2024-08-20T22:00:00,15.98543
2024-08-20T23:00:00,14.410709
2024-08-21T00:00:00,13.537233
2024-08-21T01:00:00,14.820126
2024-08-21T02:00:00,12.146416
2024-08-21T03:00:00,12.013771
2024-08-21T04:00:00,12.250469
2024-08-21T05:00:00,15.920733
2024-08-21T06:00:00,17.83711
2024-08-21T07:00:00,16.125888
2024-08-21T08:00:00,14.652183
2024-08-21T09:00:00,14.495668
2024-08-21T10:00:00,15.087315
2024-08-21T11:00:00,15.673632
2024-08-21T12:00:00,16.402883
2024-08-21T13:00:00,18.039486
2024-08-21T14:00:00,19.006798
2024-08-21T15:00:00,20.545249
2024-08-21T16:00:00,25.043306
2024-08-21T17:00:00,27.29526
2024-08-21T18:00:00,28.854618
2024-08-21T19:00:00,29.453204
2024-08-21T20:00:00,29.909729
2024-08-21T21:00:00,25.7732
2024-08-21T22:00:00,20.856847
2024-08-21T23:00:00,16.102544
2024-08-22T00:00:00,12.92941
2024-08-22T01:00:00,12.626386
2024-08-22T02:00:00,12.051069
2024-08-22T03:00:00,12.006121
2024-08-22T04:00:00,11.900338
2024-08-22T05:00:00,13.191202
2024-08-22T06:00:00,17.303651
2024-08-22T07:00:00,16.460391
2024-08-22T08:00:00,16.099892
2024-08-22T09:00:00,15.548975
2024-08-22T10:00:00,16.630027
2024-08-22T11:00:00,17.903467
2024-08-22T12:00:00,19.941702
2024-08-22T13:00:00,21.732804
2024-08-22T14:00:00,24.321825
2024-08-22T15:00:00,23.332709
2024-08-22T16:00:00,27.684667
2024-08-22T17:00:00,29.095014
2024-08-22T18:00:00,30.697583
2024-08-22T19:00:00,29.320337
2024-08-22T20:00:00,27.977441
2024-08-22T21:00:00,23.281052
2024-08-22T22:00:00,21.13449
2024-08-22T23:00:00,16.468965
2024-08-23T00:00:00,12.965478
2024-08-23T01:00:00,12.519646
2024-08-23T02:00:00,11.91867
2024-08-23T03:00:00,11.093725
2024-08-23T04:00:00,11.322473
2024-08-23T05:00:00,12.00213
2024-08-23T06:00:00,16.635422
2024-08-23T07:00:00,16.301992
2024-08-23T08:00:00,13.718061
2024-08-23T09:00:00,14.66535
2024-08-23T10:00:00,14.133886
2024-08-23T11:00:00,18.082388
2024-08-23T12:00:00,20.655954
2024-08-23T13:00:00,22.414643
2024-08-23T14:00:00,25.017687
2024-08-23T15:00:00,28.494232
2024-08-23T16:00:00,34.005307
2024-08-23T17:00:00,39.365517
2024-08-23T18:00:00,36.654244
2024-08-23T19:00:00,33.266683
2024-08-23T20:00:00,28.619727
2024-08-23T21:00:00,23.113929
2024-08-23T22:00:00,21.764019
2024-08-23T23:00:00,16.372585
2024-08-24T00:00:00,16.331591
2024-08-24T01:00:00,14.20905
2024-08-24T02:00:00,11.607749
2024-08-24T03:00:00,11.484939
2024-08-24T04:00:00,10.916352
2024-08-24T05:00:00,11.220735
2024-08-24T06:00:00,11.650531
2024-08-24T07:00:00,11.474278
2024-08-24T08:00:00,11.624166
2024-08-24T09:00:00,12.022008
2024-08-24T10:00:00,14.744097
2024-08-24T11:00:00,20.679664
2024-08-24T12:00:00,23.292837
2024-08-24T13:00:00,25.400187
2024-08-24T14:00:00,28.688364
2024-08-24T15:00:00,32.224287
2024-08-24T16:00:00,40.326793
2024-08-24T17:00:00,47.339754
2024-08-24T18:00:00,47.108734
2024-08-24T19:00:00,43.201502
2024-08-24T20:00:00,33.990525
2024-08-24T21:00:00,27.860861
2024-08-24T22:00:00,23.42903
2024-08-24T23:00:00,21.313404
2024-08-25T00:00:00,16.398376
2024-08-25T01:00:00,14.015689
2024-08-25T02:00:00,13.109341
2024-08-25T03:00:00,12.465687
2024-08-25T04:00:00,11.185808
2024-08-25T05:00:00,10.927352
2024-08-25T06:00:00,11.161419
2024-08-25T07:00:00,10.812052
2024-08-25T08:00:00,11.058601
2024-08-25T09:00:00,12.439795
2024-08-25T10:00:00,16.32597
2024-08-25T11:00:00,23.338775
2024-08-25T12:00:00,28.546883
2024-08-25T13:00:00,32.214832
2024-08-25T14:00:00,36.307921
2024-08-25T15:00:00,41.000519
2024-08-25T16:00:00,50.305074
2024-08-25T17:00:00,64.939294
2024-08-25T18:00:00,64.05847
2024-08-25T19:00:00,53.35083
2024-08-25T20:00:00,41.471734
2024-08-25T21:00:00,31.363001
2024-08-25T22:00:00,25.204369
2024-08-25T23:00:00,22.169901
2024-08-26T00:00:00,21.06689
2024-08-26T01:00:00,19.143603
2024-08-26T02:00:00,15.175236
2024-08-26T03:00:00,13.527823
2024-08-26T04:00:00,13.991518
2024-08-26T05:00:00,16.309161
2024-08-26T06:00:00,22.641321
2024-08-26T07:00:00,20.470114
2024-08-26T08:00:00,21.457073
2024-08-26T09:00:00,25.219646
2024-08-26T10:00:00,31.861577
2024-08-26T11:00:00,39.576994
2024-08-26T12:00:00,42.781264
2024-08-26T13:00:00,54.742459
2024-08-26T14:00:00,75.513699
2024-08-26T15:00:00,84.61874
2024-08-26T16:00:00,104.434732
2024-08-26T17:00:00,120.809157
2024-08-26T18:00:00,110.60101
2024-08-26T19:00:00,95.260472
2024-08-26T20:00:00,68.596752
2024-08-26T21:00:00,50.902127
2024-08-26T22:00:00,36.369449
2024-08-26T23:00:00,31.542716
2024-08-27T00:00:00,25.171288
2024-08-27T01:00:00,21.92922
2024-08-27T02:00:00,18.697272
2024-08-27T03:00:00,17.259728
2024-08-27T04:00:00,16.886851
2024-08-27T05:00:00,19.082185
2024-08-27T06:00:00,25.56166
2024-08-27T07:00:00,25.680806
2024-08-27T08:00:00,28.571438
2024-08-27T09:00:00,35.724206
2024-08-27T10:00:00,44.440692
2024-08-27T11:00:00,55.882972
2024-08-27T12:00:00,62.712508
2024-08-27T13:00:00,81.971257
2024-08-27T14:00:00,104.70354
2024-08-27T15:00:00,135.182804
2024-08-27T16:00:00,158.086933
2024-08-27T17:00:00,172.923124
2024-08-27T18:00:00,174.004658
2024-08-27T19:00:00,121.83549
2024-08-27T20:00:00,82.123154
2024-08-27T21:00:00,56.780838
2024-08-27T22:00:00,37.995973
2024-08-27T23:00:00,31.864884
2024-08-28T00:00:00,29.730641
2024-08-28T01:00:00,22.449584
2024-08-28T02:00:00,18.282358
2024-08-28T03:00:00,16.564678
2024-08-28T04:00:00,16.049125
2024-08-28T05:00:00,19.242051
2024-08-28T06:00:00,25.304168
2024-08-28T07:00:00,27.040132
2024-08-28T08:00:00,27.623395
2024-08-28T09:00:00,29.565578
2024-08-28T10:00:00,35.991852
2024-08-28T11:00:00,45.661669
2024-08-28T12:00:00,51.772595
2024-08-28T13:00:00,59.4945
2024-08-28T14:00:00,78.029723
2024-08-28T15:00:00,97.934647
2024-08-28T16:00:00,124.890083
2024-08-28T17:00:00,134.720388
2024-08-28T18:00:00,112.55196
2024-08-28T19:00:00,69.975984
2024-08-28T20:00:00,47.915747
2024-08-28T21:00:00,36.351018
2024-08-28T22:00:00,32.470873
2024-08-28T23:00:00,30.372655
2024-08-29T00:00:00,25.51944
2024-08-29T01:00:00,21.150145
2024-08-29T02:00:00,18.656156
2024-08-29T03:00:00,16.049205
2024-08-29T04:00:00,14.892749
2024-08-29T05:00:00,16.582104
2024-08-29T06:00:00,27.903982
2024-08-29T07:00:00,24.026583
2024-08-29T08:00:00,25.486565
2024-08-29T09:00:00,28.487325
2024-08-29T10:00:00,32.376304
2024-08-29T11:00:00,37.59958
2024-08-29T12:00:00,41.671141
2024-08-29T13:00:00,49.34338
2024-08-29T14:00:00,59.701446
2024-08-29T15:00:00,66.772702
2024-08-29T16:00:00,79.802762
2024-08-29T17:00:00,78.264655
2024-08-29T18:00:00,67.817614
2024-08-29T19:00:00,55.364834
2024-08-29T20:00:00,49.087392
2024-08-29T21:00:00,34.12389
2024-08-29T22:00:00,29.026539
2024-08-29T23:00:00,24.922659
2024-08-30T00:00:00,24.725946
2024-08-30T01:00:00,21.871503
2024-08-30T02:00:00,17.082376
2024-08-30T03:00:00,14.495029
2024-08-30T04:00:00,14.360102
2024-08-30T05:00:00,10.691801
2024-08-30T06:00:00,12.00967
2024-08-30T07:00:00,12.096217
2024-08-30T08:00:00,26.882191
2024-08-30T09:00:00,30.412838
2024-08-30T10:00:00,36.451957
2024-08-30T11:00:00,42.080205
2024-08-30T12:00:00,47.199306
2024-08-30T13:00:00,54.820153
2024-08-30T14:00:00,55.774948
2024-08-30T15:00:00,61.341181
2024-08-30T16:00:00,67.58086
2024-08-30T17:00:00,68.67149
2024-08-30T18:00:00,63.364521
2024-08-30T19:00:00,59.888486
2024-08-30T20:00:00,47.278627
2024-08-30T21:00:00,37.389717
2024-08-30T22:00:00,33.160086
2024-08-30T23:00:00,27.169166
2024-08-31T00:00:00,23.317676
2024-08-31T01:00:00,22.705743
2024-08-31T02:00:00,19.082997
2024-08-31T03:00:00,16.024235
2024-08-31T04:00:00,15.004294
2024-08-31T05:00:00,10.959776
2024-08-31T06:00:00,10.620404
2024-08-31T07:00:00,11.085149
2024-08-31T08:00:00,19.697405
2024-08-31T09:00:00,22.643452
2024-08-31T10:00:00,26.523926
2024-08-31T11:00:00,30.724127
2024-08-31T12:00:00,33.588224
2024-08-31T13:00:00,33.565715
2024-08-31T14:00:00,33.409646
2024-08-31T15:00:00,36.192803
2024-08-31T16:00:00,40.262126
2024-08-31T17:00:00,46.249299
2024-08-31T18:00:00,44.391193
2024-08-31T19:00:00,36.580767
2024-08-31T20:00:00,32.030755
2024-08-31T21:00:00,28.733255
2024-08-31T22:00:00,25.968169
2024-08-31T23:00:00,22.474978
2024-09-01T00:00:00,18.517488
2024-09-01T01:00:00,18.592197
2024-09-01T02:00:00,14.570293
2024-09-01T03:00:00,12.099694
2024-09-01T04:00:00,10.565248
2024-09-01T05:00:00,7.98923
2024-09-01T06:00:00,8.444889
2024-09-01T07:00:00,8.342633
2024-09-01T08:00:00,13.835249
2024-09-01T09:00:00,19.203024
2024-09-01T10:00:00,21.66215
2024-09-01T11:00:00,24.42315
2024-09-01T12:00:00,25.884807
2024-09-01T13:00:00,25.249748
2024-09-01T14:00:00,28.039505
2024-09-01T15:00:00,30.003364
2024-09-01T16:00:00,29.609768
2024-09-01T17:00:00,33.391895
2024-09-01T18:00:00,35.360775
2024-09-01T19:00:00,30.969421
2024-09-01T20:00:00,26.70403
2024-09-01T21:00:00,23.923079
2024-09-01T22:00:00,22.269911
2024-09-01T23:00:00,20.19816
2024-09-02T00:00:00,15.015027
2024-09-02T01:00:00,14.276061
2024-09-02T02:00:00,13.788363
2024-09-02T03:00:00,11.414573
2024-09-02T04:00:00,12.638604
2024-09-02T05:00:00,11.184596
2024-09-02T06:00:00,11.743399
2024-09-02T07:00:00,11.793175
2024-09-02T08:00:00,12.947941
2024-09-02T09:00:00,12.990709
2024-09-02T10:00:00,12.938865
2024-09-02T11:00:00,12.600208
2024-09-02T12:00:00,14.107476
2024-09-02T13:00:00,16.816668
2024-09-02T14:00:00,18.825611
2024-09-02T15:00:00,20.340722
2024-09-02T16:00:00,23.65621
2024-09-02T17:00:00,29.02677
2024-09-02T18:00:00,30.268801
2024-09-02T19:00:00,28.756153
2024-09-02T20:00:00,23.136671
2024-09-02T21:00:00,16.887996
2024-09-02T22:00:00,12.594625
2024-09-02T23:00:00,12.600901
2024-09-03T00:00:00,11.698302
2024-09-03T01:00:00,10.882694
2024-09-03T02:00:00,10.022292
2024-09-03T03:00:00,9.593737
2024-09-03T04:00:00,8.99567
2024-09-03T05:00:00,7.58653
2024-09-03T06:00:00,10.378483
2024-09-03T07:00:00,12.401482
2024-09-03T08:00:00,12.476742
2024-09-03T09:00:00,13.125425
2024-09-03T10:00:00,13.424416
2024-09-03T11:00:00,14.006915
2024-09-03T12:00:00,15.697774
2024-09-03T13:00:00,18.49959
2024-09-03T14:00:00,19.511675
2024-09-03T15:00:00,20.41961
2024-09-03T16:00:00,22.32431
2024-09-03T17:00:00,26.809889
2024-09-03T18:00:00,35.729226
2024-09-03T19:00:00,31.669872
2024-09-03T20:00:00,23.997393
2024-09-03T21:00:00,21.070356
2024-09-03T22:00:00,15.836847
2024-09-03T23:00:00,12.501452
2024-09-04T00:00:00,9.981231
2024-09-04T01:00:00,10.146261
2024-09-04T02:00:00,9.359806
2024-09-04T03:00:00,9.022726
2024-09-04T04:00:00,8.92448
2024-09-04T05:00:00,8.843664
2024-09-04T06:00:00,13.03647
2024-09-04T07:00:00,14.737622
2024-09-04T08:00:00,14.118483
2024-09-04T09:00:00,14.769346
2024-09-04T10:00:00,15.722998
2024-09-04T11:00:00,18.802715
2024-09-04T12:00:00,20.074646
2024-09-04T13:00:00,22.18287
2024-09-04T14:00:00,25.506749
2024-09-04T15:00:00,32.043225
2024-09-04T16:00:00,36.264737
2024-09-04T17:00:00,44.402906
2024-09-04T18:00:00,46.638493
2024-09-04T19:00:00,39.792799
2024-09-04T20:00:00,33.838931
2024-09-04T21:00:00,24.401157
2024-09-04T22:00:00,21.328876
2024-09-04T23:00:00,15.610647
2024-09-05T00:00:00,12.066253
2024-09-05T01:00:00,11.800011
2024-09-05T02:00:00,11.181665
2024-09-05T03:00:00,10.000529
2024-09-05T04:00:00,10.233041
2024-09-05T05:00:00,11.211231
2024-09-05T06:00:00,17.313102
2024-09-05T07:00:00,20.243459
2024-09-05T08:00:00,14.714782
2024-09-05T09:00:00,16.443015
2024-09-05T10:00:00,22.151131
2024-09-05T11:00:00,23.607487
2024-09-05T12:00:00,29.536258
2024-09-05T13:00:00,34.032455
2024-09-05T14:00:00,34.757632
2024-09-05T15:00:00,39.86238
2024-09-05T16:00:00,46.404159
2024-09-05T17:00:00,57.625096
2024-09-05T18:00:00,60.209924
2024-09-05T19:00:00,46.018838
